epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
232,3142.43,1.23515,4.25032,0.31191,0.93564,1.72188,0.97602,0.94203,0.97447,0.56445,0.71577,0.66667,0.60171,0.13522,1.45984,4.49665,0.19973,0.64502,2.09497,0.000133695,0.000133695,0.000133695
233,3155.63,1.24413,4.43834,0.33455,0.97281,1.75793,0.98506,0.95549,0.97386,0.56539,0.70871,0.63474,0.55251,0.12851,1.44287,4.46095,0.19724,0.64892,2.08317,0.000130287,0.000130287,0.000130287
234,3168.63,1.22431,4.54329,0.31851,0.98666,1.75071,0.96968,0.92705,0.96191,0.56088,0.69885,0.6087,0.54472,0.1338,1.42769,4.44128,0.19358,0.65262,2.07215,0.000126921,0.000126921,0.000126921
235,3182.19,1.27105,4.4571,0.32306,0.98797,1.76746,0.95515,0.92601,0.95882,0.56087,0.71576,0.6087,0.55037,0.13263,1.41583,4.44228,0.19157,0.67023,2.06807,0.000123596,0.000123596,0.000123596
236,3195.26,1.19425,4.33646,0.31635,0.93157,1.70021,0.96606,0.91304,0.95663,0.56251,0.73384,0.62319,0.59104,0.13369,1.39038,4.38292,0.18682,0.65801,2.05524,0.000120313,0.000120313,0.000120313
237,3208.5,1.18056,4.43733,0.33833,0.92561,1.69057,0.9846,0.92675,0.96485,0.56605,0.73149,0.63178,0.59268,0.13455,1.38187,4.39534,0.18292,0.65816,2.04803,0.000117072,0.000117072,0.000117072
238,3221.8,1.21618,4.28056,0.31844,0.97537,1.72039,0.96716,0.92754,0.96463,0.56445,0.72582,0.65223,0.62769,0.13629,1.38455,4.38638,0.18125,0.65739,2.04192,0.000113873,0.000113873,0.000113873
239,3234.77,1.20769,4.53281,0.32983,0.96137,1.72806,0.96279,0.91304,0.95279,0.55757,0.73411,0.62319,0.59422,0.13755,1.42388,4.36366,0.18319,0.67988,2.07218,0.000110718,0.000110718,0.000110718
240,3247.69,1.28606,4.20933,0.29803,0.99747,1.77395,0.96566,0.91304,0.95059,0.53968,0.70576,0.5942,0.54724,0.12977,1.48725,4.37041,0.19101,0.69031,2.1363,0.000107605,0.000107605,0.000107605
241,3261.31,1.23299,4.47119,0.32909,0.96813,1.74251,0.96638,0.91304,0.95017,0.54665,0.71712,0.6087,0.58787,0.12992,1.50403,4.40557,0.20184,0.68035,2.1589,0.000104537,0.000104537,0.000104537
242,3275.11,1.24709,4.2944,0.3237,0.99129,1.74642,0.96651,0.91304,0.95111,0.54818,0.71309,0.6124,0.53368,0.126,1.48817,4.43789,0.21284,0.67296,2.15291,0.000101512,0.000101512,0.000101512
243,3287.91,1.19723,4.41068,0.32174,0.93692,1.7058,0.95375,0.92754,0.95312,0.56218,0.69568,0.5942,0.51968,0.12267,1.42982,4.47211,0.20862,0.65491,2.09546,9.85311e-05,9.85311e-05,9.85311e-05
244,3301.31,1.20818,4.32142,0.31364,0.95574,1.72853,0.96828,0.92754,0.95709,0.56781,0.68561,0.60055,0.52185,0.12436,1.37669,4.46215,0.20095,0.63566,2.04034,9.55951e-05,9.55951e-05,9.55951e-05
245,3314.83,1.16968,4.29374,0.32051,0.94951,1.70682,0.968,0.92754,0.95934,0.56596,0.7032,0.56522,0.49849,0.12333,1.37646,4.4539,0.19563,0.63342,2.04455,9.2704e-05,9.2704e-05,9.2704e-05
246,3328.32,1.22385,4.24328,0.31911,0.93976,1.74426,0.9684,0.92754,0.96163,0.55432,0.71379,0.57971,0.48932,0.12334,1.42048,4.43777,0.19353,0.64429,2.09626,8.98581e-05,8.98581e-05,8.98581e-05
247,3341.47,1.23941,4.2214,0.31063,0.94583,1.72819,0.96789,0.92754,0.96266,0.54602,0.77047,0.62319,0.55991,0.12836,1.43669,4.45382,0.19211,0.64864,2.11696,8.70577e-05,8.70577e-05,8.70577e-05
248,3354.53,1.24614,4.27432,0.3057,0.98857,1.75872,0.97004,0.93848,0.96516,0.55447,0.73709,0.62319,0.55134,0.13064,1.42819,4.45673,0.19261,0.64682,2.1096,8.43031e-05,8.43031e-05,8.43031e-05
249,3367.97,1.19466,4.30566,0.30022,0.95403,1.71024,0.97008,0.93989,0.96432,0.56545,0.7398,0.62319,0.55961,0.1364,1.40203,4.43505,0.19022,0.63657,2.08089,8.15947e-05,8.15947e-05,8.15947e-05
250,3381.34,1.19075,4.08648,0.30448,0.90234,1.68433,0.96898,0.92754,0.9679,0.56884,0.7717,0.65217,0.6024,0.1472,1.38272,4.42503,0.19156,0.63344,2.05374,7.89327e-05,7.89327e-05,7.89327e-05
251,3394.92,1.23892,4.48647,0.32134,0.95257,1.73973,0.98397,0.94203,0.97454,0.57329,0.74246,0.65217,0.598,0.14563,1.38852,4.41095,0.19232,0.63175,2.05285,7.63174e-05,7.63174e-05,7.63174e-05
252,3407.83,1.17067,4.14601,0.29812,0.91087,1.66524,0.98484,0.94126,0.97341,0.56476,0.72225,0.62319,0.56391,0.14576,1.4215,4.40288,0.19441,0.6347,2.08703,7.37492e-05,7.37492e-05,7.37492e-05
253,3421.31,1.19453,4.24957,0.31645,0.92431,1.70843,0.98481,0.93994,0.97278,0.55325,0.70917,0.60084,0.55042,0.13969,1.45939,4.39024,0.19847,0.64036,2.13655,7.12282e-05,7.12282e-05,7.12282e-05
254,3433.99,1.21531,4.19952,0.31002,0.94836,1.73736,0.98145,0.92754,0.97358,0.54445,0.70763,0.6087,0.54984,0.13553,1.4968,4.42376,0.20344,0.64566,2.18701,6.87548e-05,6.87548e-05,6.87548e-05
255,3447.13,1.18052,4.31119,0.31555,0.91577,1.6671,0.95634,0.95235,0.97197,0.54675,0.75802,0.65217,0.6222,0.14327,1.50415,4.42309,0.20475,0.64314,2.20155,6.63292e-05,6.63292e-05,6.63292e-05
256,3460.28,1.19971,4.36754,0.32351,0.93109,1.71548,0.98224,0.92754,0.97286,0.56303,0.74801,0.63768,0.60702,0.14192,1.45736,4.40857,0.20411,0.62072,2.15575,6.39518e-05,6.39518e-05,6.39518e-05
257,3473.68,1.19666,4.21544,0.31708,0.94094,1.71177,0.98251,0.92754,0.97361,0.56853,0.74911,0.63768,0.60981,0.14955,1.44436,4.38011,0.19937,0.6051,2.14049,6.16227e-05,6.16227e-05,6.16227e-05
258,3487.01,1.23378,4.45193,0.30993,0.97165,1.73058,0.97052,0.95426,0.97466,0.5703,0.76594,0.63768,0.60546,0.14795,1.44962,4.36575,0.19179,0.60349,2.1504,5.93422e-05,5.93422e-05,5.93422e-05
259,3500.59,1.17609,4.15679,0.31381,0.90939,1.71033,0.98481,0.9394,0.97514,0.56451,0.76488,0.63768,0.60476,0.14546,1.46554,4.36692,0.18835,0.60481,2.17015,5.71106e-05,5.71106e-05,5.71106e-05
260,3514.04,1.19476,4.24466,0.31662,0.92412,1.70048,0.9705,0.95366,0.97559,0.55906,0.74389,0.6087,0.5871,0.14014,1.51042,4.3987,0.18366,0.6247,2.21572,5.49281e-05,5.49281e-05,5.49281e-05
261,3527.48,1.18347,4.41178,0.32966,0.92697,1.71788,0.97041,0.95064,0.97611,0.55184,0.7197,0.57971,0.56064,0.13732,1.52824,4.39669,0.18166,0.64133,2.23359,5.2795e-05,5.2795e-05,5.2795e-05
262,3541.55,1.20336,4.14357,0.3049,0.93188,1.71132,0.9666,0.94203,0.97649,0.55423,0.70093,0.61144,0.58265,0.13994,1.5082,4.4011,0.18161,0.643,2.21303,5.07115e-05,5.07115e-05,5.07115e-05
263,3554.71,1.22041,4.137,0.30172,0.95876,1.71624,0.98483,0.94091,0.97737,0.56737,0.70158,0.61334,0.58953,0.14308,1.46716,4.38199,0.18242,0.63118,2.17178,4.86777e-05,4.86777e-05,4.86777e-05
264,3567.84,1.16114,4.27577,0.31855,0.91706,1.68027,0.98246,0.94203,0.97867,0.57799,0.72683,0.63768,0.61046,0.146,1.43072,4.38587,0.18509,0.61172,2.12807,4.66941e-05,4.66941e-05,4.66941e-05
265,3581.44,1.19937,4.12883,0.2981,0.93896,1.6847,0.98165,0.94203,0.9787,0.57654,0.70749,0.62319,0.59225,0.14069,1.42682,4.37942,0.18652,0.61085,2.12184,4.47606e-05,4.47606e-05,4.47606e-05
266,3594.8,1.19951,4.39048,0.32399,0.89195,1.70983,0.98094,0.94203,0.97835,0.5734,0.74602,0.63768,0.60764,0.14789,1.44849,4.37109,0.18735,0.61879,2.14555,4.28777e-05,4.28777e-05,4.28777e-05
267,3607.59,1.23609,4.53177,0.32745,0.97073,1.73828,0.98152,0.94203,0.97759,0.57046,0.73872,0.62319,0.59107,0.1436,1.46608,4.36246,0.18806,0.62653,2.16152,4.10454e-05,4.10454e-05,4.10454e-05
268,3621.26,1.21084,4.29267,0.3157,0.95559,1.72931,0.98225,0.94203,0.97734,0.5655,0.73756,0.6087,0.59046,0.1359,1.49174,4.36892,0.1895,0.63117,2.19482,3.9264e-05,3.9264e-05,3.9264e-05
269,3634.33,1.19345,4.25077,0.30327,0.90466,1.7113,0.98281,0.94203,0.97732,0.56062,0.75284,0.6087,0.57988,0.13409,1.5023,4.37337,0.19195,0.63455,2.20793,3.75337e-05,3.75337e-05,3.75337e-05
270,3647.61,1.2276,4.31471,0.31538,0.98473,1.71526,0.98342,0.94203,0.97717,0.5597,0.75194,0.6087,0.57485,0.13076,1.49913,4.3728,0.19457,0.63295,2.20261,3.58546e-05,3.58546e-05,3.58546e-05
271,3661.19,1.17178,4.15282,0.29936,0.94879,1.68989,0.98332,0.94203,0.97753,0.56277,0.74767,0.6087,0.58887,0.13676,1.47486,4.35961,0.19261,0.62285,2.17184,3.4227e-05,3.4227e-05,3.4227e-05
272,3674.9,1.2042,4.24699,0.31192,0.98056,1.71867,0.9832,0.94203,0.97716,0.57592,0.75261,0.61731,0.58622,0.14637,1.44687,4.36532,0.19003,0.61313,2.13531,3.2651e-05,3.2651e-05,3.2651e-05
273,3687.82,1.20156,4.40304,0.34984,0.93971,1.72457,0.96805,0.92754,0.96681,0.57939,0.71295,0.62319,0.58815,0.15004,1.4277,4.36788,0.18859,0.61848,2.10998,3.11268e-05,3.11268e-05,3.11268e-05
274,3701.61,1.17907,4.33982,0.31187,0.90655,1.68944,0.96805,0.92754,0.96706,0.5818,0.75415,0.62319,0.58951,0.14822,1.43128,4.36825,0.18847,0.61475,2.10899,2.96546e-05,2.96546e-05,2.96546e-05
275,3715.5,1.18885,4.26811,0.33793,0.89627,1.70808,0.96809,0.92754,0.96656,0.58273,0.76131,0.62319,0.58901,0.14769,1.43137,4.36144,0.18807,0.61583,2.11058,2.82345e-05,2.82345e-05,2.82345e-05
276,3728.89,1.18646,4.1511,0.31284,0.92867,1.7007,0.96813,0.92754,0.96644,0.57924,0.74807,0.62319,0.58701,0.15038,1.4326,4.34348,0.18836,0.61355,2.11131,2.68667e-05,2.68667e-05,2.68667e-05
277,3742.6,1.22939,4.39305,0.32208,0.98128,1.72379,0.96802,0.92754,0.96652,0.57952,0.7476,0.62319,0.58742,0.14545,1.43746,4.33095,0.18735,0.61455,2.11761,2.55513e-05,2.55513e-05,2.55513e-05
278,3756.16,1.18838,4.24307,0.3101,0.92768,1.71212,0.96791,0.92754,0.96639,0.57129,0.74723,0.62319,0.58904,0.14753,1.44339,4.34074,0.18872,0.61737,2.11779,2.42885e-05,2.42885e-05,2.42885e-05
279,3769.44,1.21544,3.99769,0.29923,0.93257,1.71844,0.96747,0.92754,0.9666,0.57634,0.74758,0.62319,0.59155,0.14583,1.44507,4.34636,0.18849,0.61923,2.11746,2.30784e-05,2.30784e-05,2.30784e-05
280,3783.35,1.164,4.16691,0.30479,0.90321,1.67006,0.96717,0.92754,0.96695,0.5759,0.75303,0.61872,0.59429,0.14433,1.4423,4.34589,0.18855,0.61922,2.1132,2.19212e-05,2.19212e-05,2.19212e-05
281,3796.87,1.19112,4.36725,0.32531,0.93741,1.72874,0.96712,0.92754,0.96791,0.57818,0.75272,0.62319,0.59351,0.14321,1.43469,4.35263,0.18883,0.61616,2.10638,2.08169e-05,2.08169e-05,2.08169e-05
282,3810.78,1.18917,4.30639,0.30047,0.96947,1.72658,0.96776,0.92754,0.96794,0.57969,0.73491,0.6087,0.56095,0.1364,1.43923,4.34397,0.18729,0.61209,2.11587,1.97658e-05,1.97658e-05,1.97658e-05
283,3824.59,1.17654,4.41952,0.32029,0.91421,1.70702,0.96762,0.92754,0.96844,0.57205,0.73526,0.6087,0.55865,0.13738,1.44227,4.33595,0.18691,0.60868,2.121,1.87678e-05,1.87678e-05,1.87678e-05
284,3838.69,1.17706,4.20119,0.30743,0.96079,1.67796,0.96789,0.92754,0.96986,0.5699,0.72178,0.6087,0.55699,0.14003,1.44745,4.32115,0.18393,0.60633,2.12635,1.78232e-05,1.78232e-05,1.78232e-05
285,3852.16,1.21099,4.27186,0.30026,0.95082,1.70609,0.96796,0.92754,0.96952,0.57092,0.73781,0.62319,0.56974,0.14745,1.44857,4.32316,0.18367,0.60426,2.12763,1.6932e-05,1.6932e-05,1.6932e-05
286,3865.64,1.19494,4.05631,0.30578,0.95109,1.6961,0.97009,0.94014,0.97085,0.57382,0.6949,0.6087,0.55704,0.14896,1.44236,4.31179,0.18275,0.60273,2.11917,1.60943e-05,1.60943e-05,1.60943e-05
287,3879.17,1.23386,4.3213,0.33129,0.9467,1.7512,0.97009,0.94028,0.971,0.57319,0.69473,0.6087,0.5608,0.15041,1.44369,4.30344,0.18256,0.60024,2.11935,1.53102e-05,1.53102e-05,1.53102e-05
288,3892.99,1.20669,4.08108,0.30799,0.93567,1.73066,0.96895,0.92754,0.96994,0.57288,0.71006,0.62319,0.58856,0.15627,1.4394,4.3055,0.1828,0.59828,2.11623,1.45798e-05,1.45798e-05,1.45798e-05
289,3906.01,1.19337,4.26117,0.29928,0.91801,1.6955,0.9685,0.92754,0.96987,0.57321,0.71287,0.62319,0.58774,0.15508,1.43888,4.30123,0.18347,0.60003,2.11908,1.39032e-05,1.39032e-05,1.39032e-05
290,3919.56,1.16998,4.27532,0.31762,0.92925,1.66941,0.96794,0.92754,0.97004,0.57304,0.71095,0.62319,0.58669,0.15278,1.44181,4.29847,0.18424,0.60062,2.12098,1.32805e-05,1.32805e-05,1.32805e-05
291,3937.25,1.08022,3.37983,0.206,0.96279,1.80411,0.96866,0.92754,0.97015,0.58101,0.71182,0.64441,0.59032,0.14878,1.41776,4.33694,0.18264,0.60392,2.10308,1.27117e-05,1.27117e-05,1.27117e-05
292,3950,1.04688,3.43745,0.21056,0.92801,1.79578,0.96849,0.92754,0.97004,0.57719,0.68474,0.6296,0.53583,0.12738,1.41371,4.41065,0.18234,0.63493,2.10175,1.21968e-05,1.21968e-05,1.21968e-05
293,3961.87,1.07274,3.34444,0.18889,0.86809,1.77194,0.96567,0.92754,0.96743,0.57382,0.64845,0.62319,0.52756,0.11749,1.43157,4.4577,0.18258,0.66478,2.12109,1.1736e-05,1.1736e-05,1.1736e-05
294,3973.97,0.99803,3.40629,0.19544,0.83301,1.7282,0.97784,0.94203,0.97663,0.5598,0.6333,0.6087,0.49176,0.10825,1.45172,4.51384,0.18856,0.70167,2.14396,1.13293e-05,1.13293e-05,1.13293e-05
295,3986.16,1.00753,3.40141,0.18739,0.79024,1.70411,0.98188,0.94203,0.97657,0.55725,0.66609,0.63768,0.52861,0.10764,1.46776,4.5228,0.18882,0.71285,2.16598,1.09768e-05,1.09768e-05,1.09768e-05
296,3998.15,0.97352,3.28049,0.18795,0.75858,1.70027,0.98476,0.93663,0.97626,0.55505,0.68716,0.65217,0.54068,0.10691,1.4814,4.52827,0.19016,0.71745,2.18543,1.06784e-05,1.06784e-05,1.06784e-05
297,4010.4,1.06423,3.32575,0.19413,0.76173,1.73734,0.96928,0.91466,0.96571,0.55506,0.67578,0.63768,0.51498,0.10439,1.48941,4.52342,0.18812,0.71641,2.19519,1.04342e-05,1.04342e-05,1.04342e-05
298,4022.07,1.02643,3.31059,0.1972,0.71422,1.75293,0.97441,0.91304,0.96642,0.55164,0.68309,0.63768,0.51563,0.10529,1.46803,4.52028,0.19185,0.70287,2.17469,1.02443e-05,1.02443e-05,1.02443e-05
299,4033.99,1.01736,3.41141,0.21092,0.69231,1.72163,0.96952,0.92206,0.96686,0.55986,0.66828,0.62319,0.48519,0.10215,1.44606,4.50607,0.19138,0.693,2.14852,1.01086e-05,1.01086e-05,1.01086e-05
300,4045.67,0.98926,3.39371,0.1977,0.6876,1.70846,0.96959,0.92754,0.9665,0.55414,0.66815,0.62319,0.47825,0.10222,1.42348,4.50098,0.19166,0.68063,2.12042,1.00271e-05,1.00271e-05,1.00271e-05
